,index,job_title,company_name,Excel,Python,R,Java,Scala,C/C++,MATLAB,SAS,SQL/databases,Oracle,SPSS,Stata,Machine Learning,Data Mining/Analytics,NLP,Visualisation,Big Data,AWS Cloud,Probability,Support Vector Machines,Neural Networks,GCP,Jason,xml,Azure,Google Cloud,Mathematics,IBM,Algebra,Statistics,Operations research,DevOps,Git,presentation,management,agile,SDLC,decision making,problem solving,Team building,project_management,leadership,consulting
701,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0C9zxZXtrhm2ncigYqjE47hEfrbkjD0ygA8mPX1fQiJ0T8meEt-bpOeKNBKQ9CaJXbYqF0AgAf0mPkdEy3FxjCSc84X55zY3Fe0sS3uvAaA_O5GtL9GWXvfJMk-sLtSqrTWhcdCtikISuyq7u8ynHe-trYNzBfsqr_GKN_b3IRSGu-re5TkRGLYdYMSJNSF_liFpIR_OhZF_JW1Aqc7Lg8EGRqzvWBYQeIS_p_FA9uTO-vI63zVAd51Bav8R0jQQ-7vAzrzVGAhP5-MDxMfJg-0COcDPIiTZDq_7t8cfBOPbe7E6Q9VeJNfiytLuHyQi2Lzxn5hY6jBwkhkrTFi87LlH6cPQ5w1SkCG_rQhSPtVAkG1Y-FefFX8T8WN_2Juik0yCbrBehLl0RmSpZUHY0ZRGmUkKZpHme_qYe0AOufwPXwIsWgM-jWjAFhAqVyvS8ovbP-0IDGWDKfXnzzDt3cBVzDXm24o0gNz0x4j3Wgs3_YAu4r6FaDK&p=27&fvj=0&vjs=3,Lead Data Manager (Canada),PRA Health Sciences,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
702,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BwhFDyb0A0RIf7yZlrfuFe7o8PGoqRS-GvFiUKkFY2b-nk_cofM6Br4YcuRmkXQlwn4GPdNZc3GEuH2OUfQ7bnKhq6KpncV5YubB8hF9ETSFMfxiWQwSQ5tF23vYmqi8KBuf9xgvk6G79Y5zO3OLG1Dit0wWCzBZItXdZEqFrBf9UvdaJ1joLZRvA1W_35qHdLdsAprbq0VkpnOOSJuJ2xE4KEdjxwHPmlw4xkLPtEtrcMjOtsSOdsRHXyKdi20uaKHUAcVxJvw5eMObi5co6v6at2QzAtUiUWqsDqIaWZ49L2lOyt9sMDb3hucupiWngW1HcgjroFYP8Uibw8D8FHJA_xBvgSt4Dt6heRbCD5cUbAUhbSJ_Xcd5uSmP9weDBafhfmhhootf9q6q6kCXND6uFUWSFfr8PlSPP2iJviPKHZiBqxA0qeA0KkBbh40KI=&p=20&fvj=1&vjs=3,Process Engineer,Campion Marine,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0Ane5OI8Y9iOSWDsNSsNTU4p56eYTUHw4_xE3wGRx4kMbSfeRj815agj2gCXFCsvvZOwJU15F4umNniomh-Y2TjXD0sNQGZAjq4NLg3AlzhVLEYpPMOsQVUsy70O8_zwDaTRZ4ttgFhOZuyA5QkgE1T02TB9Y0I8u8rUj07OYMSAf3h-UwyQNoSlUIgkZC-oktjai0nhNgJC8qz5hupTybMHEeDVbCbZO6aJ2VAHc7PDG2CFaJclXlFsXSiBccXOyFLF1lAkloF1plK86AhpXayWDhij8JnOzUL6xbyekkP2KDCniVAyf1LQe8Sf-PpCqqV2ZkElm5tlaam0X-SnbxzL4-vIH4czw92oka-GI3ZsKK1MfdFcBwW9kDV4miW8MR3TlSxXDqQcpYW0z4ekCcp-IvMsrskpea6SFvTLDD_5gffnxgmGvIR7XberNEc_0BVPcnrrsKTEm7numTNYFgeEkScfKH1VD1ElNWCJ_hqGw==&p=21&fvj=1&vjs=3,Facility Operation and Maintenance Manager (NOC 0714),Vale Canada Ltd,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
704,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AKRuggPl4X3TsGWk-JY_tbuW-9dHgP5DIWq19TkZK3p-xk8dE-LcB1thojz-Jb71x7wwOdXMnSKvxfB2BVKiCj1kv_RseFQY8tPUeuhbZHxhRLwJuRS_27X23s-j1ZfDc6kWwEYtGhzTcHeo8luX6ZJC-SovUHxkeT5EKKbTGeCGCUfKEIrZbvf1q7SFqCPXEozSJ8DaKxVIox5fYPduQbGf13iUecK4SLFo-XqdbVsNhf9jF1BtVi8h_aygT8yyPxkuKXyEep8RPpXxt3VldZd4m-wwxreQHUlHpNGv69m8zhzD-AXefzBfyjrhytxQ12HP7eCMALzliyhoirI-uwP2BojMANYOW-emBlUmXRgfN8ZR9f0HFPJO6JjpTEB2gog_b71TPb6bB1UAcpdeK_NJKmLUTX9l34QbK5zC1JnAlrF4FiFklT6IHS_PcErx465Z-PxL4zbAoh4sr14LLKHLbQw05CuxLF02fa2Byrt7dzofcnu_vDfnbxzorHdwY=&p=22&fvj=0&vjs=3,"Retention Manager, Digital Product Management",OLG,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
705,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BTko3NfY_jUuCJ7IvJvdhb3vTuwD8YmB6aPpYi6Jp-ttH6zdsDtiydqKkzDDJjHqrHwnTHTV9hDu9WGVGSOVY1hmNtbu0IJo5aHOnYj1IHq8pSChQlLtI58c6YqvHBEbi3hRbauYd2Kfg_4LlGrxn9zqEewhsxZIuLZk0yVrCch1W0TILfY7DN0gS27ruOLQDd9nmU5kC4GQiqQvoNr60N55UH-RQKIhaxBvSGjcFWfC6xygrPbC4DJII-c2y6chO_J1CWQZohwRWhYIOzR-h1WPhaFRrkV7HOALyL0mXwOKiyioBsJfIuUx52lEZqUVUUOmY5sX3HFXimHvLlNAQ_9EtLk8SnRehdSBtOXSkYi_GvKQM5J9uWUtJma6SdVsPbtBuC2F6RNi_cW9bEDJ0U9z7ltOkPvT3a9ei1-KdE26Qv5WWqkAd8FgBr77hXsTzpQY2YO-euGolqFbvu_F9Gj8n6fcJ-QC0=&p=23&fvj=0&vjs=3,"Data Industrialization, Processing & Methods Analyst",Gemalto Canada Inc.,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
706,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0B27LtBDc-rHmYDqFC8B9spzhDWa1hIZpAWj9lQYr3YWB6Xa1LHcMz6ocxcSsfTl7p7oqfUItTStA6xCyWJGR5sKukuEZU6nklTk178pSSW5_LgCBJl0ar4AWuTBV8kETTcGmPBeP962weDTqCP5TPpcqO2DGHouepmrX-uTXebrRs6a4MX2wwEWn1-tGMa-pHwhKgrWZK-Xm1SBGdmXGXzmMqBspJ097cI7G7ixJbUtvgBe3p-Mo5Yk5tiJ3Durqo6LAMXDQd9DS7EAIsTFGvo0NamjjvXSawulKxL-hezWwkCVzzJhfKn6rxhsXAmw6ENLnSBVoEbL61qJDJrH2RJwSI9dklJEvqhU6elTFzmGGMHGakJE-doprvQDEpb1Y_JKLo-FpQniWZLylcCIAo6aBE-Pbg0KBK8zKj5P3z2CWzCeQ2utAtz0Y9bFQZEsX2AxCkrGhkptA==&p=24&fvj=1&vjs=3,Telesales Manager,Merchant 1 Payments,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
707,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0B_zs1FPzfzsVVQy92WpFBg2C_KWEXHKepgIUWoVtYdPFck0uDQ_kGG5axLwRTyMx3lG0Rw68KLANWsJ0RaJsOn0iTwSx58Cz1BN17e0cUU0u4Ed5CJmJn_2m5nY4qipZRTQQb1YlhSBJ1TBtUGiU4BjVGyZ7aQr1S7-FMME1NQYu7uNTVW73FiKUNGnfJ25zG5H287Z0ph2AOYgM0H6W0kvnF-XUms3PYMfJAVRT7OOaJ_QpIE7ifaPL_99YdwB5jrOH5ta0DgHfwpUzgYcIkLMUW4fMIvRGy9MXceMtImS8th_dvqA_AMjGg4nL_R04RKqrFRk2cbhV-2zcskJkimEWradsXI_3tQKX6PjcevXc_vBaN6WoE0vPSoGI13_ohs49fYUqSmlfGMC0nwjbBRVyFR-CDGfzi4WDvQWy6U0VIx6MArfO9DO4gb7h3YpVs=&p=25&fvj=1&vjs=3,Fleet Manager,Pineapple Express Delivery,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
708,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CgKv2pxuFLMxsUPRyo_8Y3kA90pRZ0tafzGfcZ0-dO_QcICzlJfaO2bDbDQtVAAZaYZlXDmGvfD1tmL2JOJ5T_IAx01_bZh-ku2xNwUj4fi-B5HvZQE00wDKQ3R7T_NxchiAVGPG1D98n-LW0WpIWYmzbBl3X5Fbz2Q48fBHFMalrOEbziSAfku4c8a3WGj-6Bn2ZJk0dSa9p_s_QWTFq_bsj6w6PetCvSATjyTrYXtEEoqEFxJevhZuM2amu801y6aQgdkfBEkSZF_y1uH6WqPKnOWDBbaFkTZCWPsJy6bSsK7ubwP9r4DCpMdnd0AZ5pzvOJyfb1EEL7DFeE26dxfuonGK5Yt-40L_QySyabibHwFOotXIYCsk25PEEEK3JcPTeRpH75yf4xYjvCAZPZyrGwRdQj1AMd3be-2PxV9wPv_zWsdsApKoQsf3q9vbY=&p=26&fvj=1&vjs=3,Transit Manager,Miramichi Transit,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
709,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0C9zxZXtrhm2ncigYqjE47hEfrbkjD0ygA8mPX1fQiJ0T8meEt-bpOeKNBKQ9CaJXbYqF0AgAf0mPkdEy3FxjCSc84X55zY3Fe0sS3uvAaA_O5GtL9GWXvfJMk-sLtSqrTWhcdCtikISuyq7u8ynHe-trYNzBfsqr9XcuRoh4nV22tiYcqe0xV7t6HIQ7fLZcC4JgUjex1QznnocdWv3ICEhL8msK3RqZG-0aolUECyV08Zty8NlsAoRxRYUz9AQfkbYelhrUfe69NORsrXr7S1BFe6MSAPKGf8f6V6QAIgpjumE-e5E2bzeF9TYj62Ag031xu8cvo4FrGjOYDQlO2Yf8DrVv5CNbGsOxXxIOxIvf06mhurkLSazlDf_TPVcv2Cd4VxQ5WwgZ5DOktdyqMoqvq-Ct1NcxdTxFIONcjyeqPot7HfRg_B8AgdEM7dOgsKa2_RzHLIEgtPFzD1589fDWjZwTGeGSQUJ3bBS7DpgvMqwfgxbY2s&p=27&fvj=0&vjs=3,Lead Data Manager (Canada),PRA Health Sciences,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
710,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BTko3NfY_jUuCJ7IvJvdhb3vTuwD8YmB6aPpYi6Jp-ttH6zdsDtiydqKkzDDJjHqrHwnTHTV9hDu9WGVGSOVY1hmNtbu0IJo5aHOnYj1IHq8pSChQlLtI58c6YqvHBEbi3hRbauYd2Kfg_4LlGrxn9zqEewhsxZIuLZk0yVrCch1W0TILfY7DN0gS27ruOLQCz1bN07cvFrtPOFfZYvoxWD7bLWgzS1dQg-rW_DqlTNawMxSkt6Nyoyqt_mO6HSuRFGp0OO7jJV82-6Nxs5hot-9jclw57LEWU7IkcuoAJf3uzQ7R6F3GldLvLj7gch_GH_aVeYD5Q-fE8MRHR6GihIHVtMuZQYWwSHAnO4WRLrHZ0xx6Pu3_ipwMIz43x1RzgQPwEgzNv6u-xIsp6WGt0Yj0ibOUrdvYJa9RuEyfzNy8DrGmpJ3piYah7I0xGuREssxmJdvfTXgp2e9zTG002Trq8el1f4ic=&p=0&fvj=0&vjs=3,"Data Industrialization, Processing & Methods Analyst",Gemalto Canada Inc.,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
